zuj,orp,cnt,x,y,name
535630,2115,303,1004522.5521452139,707227.5703300325,Čistá
585980,7209,280,1172211.417214286,501871.3996428571,Vysoké Pole
561088,3105,183,1162504.8367759555,721151.678797814,Příbraz
572781,5204,280,1027757.9051785716,647451.0931785711,Cerekvice nad Bystřicí
564044,5102,719,963190.9041585543,677731.6403755214,Hejnice
563692,5103,976,977461.3075102465,677216.915604509,Lučany nad Nisou
569593,6102,783,1118071.6615581093,668028.8486973181,Štoky
577219,5109,377,998522.3266047742,679862.2257824936,Karlovice
564753,4211,176,1000043.4153977277,755317.487102272,Doksany
589039,7203,331,1171358.017885196,554847.8751661631,Střílky
571601,2124,118,1022691.28779661,769181.1601694918,Libovice
563498,4203,232,989386.1411206897,820439.3406896552,Výsluní
545074,3102,483,1169796.6648654228,753121.4375569356,Staré Hodějovice
555584,4106,449,999609.2038307353,834027.9570601335,Stráž nad Ohří
542997,7210,164,1136794.516158537,503995.86987804895,Kladeruby
590517,6113,233,1163721.3414163073,637221.7403004287,Dalešice
573655,5210,355,1009978.4011830987,663293.2675774649,Úbislavice
552666,3112,855,1124880.0032163744,742753.0205964907,Malšice
594458,6212,1085,1186031.3857235028,622507.5733456219,Miroslav
541699,2121,654,1040035.4666055049,805003.7805963298,Čistá
592625,7207,295,1180798.6334237286,548994.8773220339,Stříbrnice
587061,6112,45,1158337.6671111113,677743.7717777778,Dolní Vilímeč
568520,6111,207,1088566.219661834,683222.9682125597,Číhošť
592706,7207,423,1174004.4123404243,538827.5171867616,Traplice
593478,6215,564,1174345.5544148928,584355.26496454,Otnice
544914,7212,231,1173357.1890043288,490120.756926407,Střelná
533351,2106,296,1050238.8112162151,706994.3917905402,Chrášťany
540471,7106,1996,1098494.6697494986,569700.6753356719,Mohelnice
560111,3211,152,1063029.7383552627,803981.224342105,Přívětice
586251,6210,105,1185932.0356190475,559105.5397142856,Kelčany
577529,5107,316,996867.2625949364,670870.7591455695,Slaná
533254,2122,584,1063144.1786815054,717622.7010102748,Černé Voděrady
599999,8105,1403,1136230.026906628,477589.9935709192,Trojanovice
581470,6202,303,1119176.371254126,585234.2501320132,Cetkovice
537314,2118,365,1044163.2185753414,699195.4250684921,Kostelní Lhota
557021,3214,242,1138599.890289256,822827.2652479339,Rejštejn
542547,4207,165,1008595.4958181813,779031.4620606066,Blšany u Loun
592391,7207,238,1176122.298613445,541408.3318487399,Modrá
593036,6219,201,1159521.0930845772,569212.4404975123,Hlubočany
570800,5205,256,1035290.6696875001,637696.416328125,Skalice
578380,5308,662,1104767.8600906348,582849.5159214502,Městečko Trnávka
542911,7212,708,1154953.3298587564,477986.8551412429,Karolinka
537390,2118,298,1031873.5698322142,698000.5647986571,Krchleby
510378,8113,192,1078640.3719270832,484090.6092708332,Sudice
565954,4211,142,1001628.4923239442,750663.8235211266,Židovice
578690,5308,103,1102040.1976699024,583743.0789320387,Rozstání
565423,2121,45,1023352.2264444445,780679.6822222221,Bdín
575917,5311,47,1066183.6987234042,662992.960851064,Urbanice
576506,5213,110,1054478.5276363634,610486.7255454547,Lupenice
542041,2121,836,1031960.4719497595,788123.6351794252,Lužná
548227,6110,146,1104764.2689041086,705424.8617123289,Křešín
564486,2120,441,1082311.036780045,780329.11430839,Podlesí
589969,7103,50,1117475.2144000002,569616.8008,Rakůvka
570401,5212,111,1041458.7953153152,664674.7413513515,Mlékosrby
529711,2121,73,1034310.7505479455,810009.673972603,Drahouš
560332,4107,117,1016698.0420512819,873054.9489743587,Dasnice
587036,6105,109,1124009.3588990823,657793.610733945,Dobroutov
551911,8120,347,1080150.6079250718,544578.6188760804,Stará Ves
594091,6220,305,1184499.643672132,633489.4481639342,Horní Dunajovice
568538,6102,190,1110772.1888421045,660640.2956315791,Dlouhá Ves
554782,1000,131703,1045355.8505555034,740529.7513958005,Praha
594261,6220,228,1186011.9871929823,646727.7378070173,Kravsko
540498,2123,595,1091489.2644705877,745575.599361344,Kosova Hora
560341,4107,152,1006756.5180921053,867161.3198684213,Dolní Nivy
567639,4213,3232,971887.5768316819,772150.9419523505,Krupka
557455,3205,411,1113678.2622871036,834695.0896107047,Vrhaveč
535001,2114,524,1007058.7053816791,735956.8525763355,Liběchov
579041,5214,335,1009951.0702686566,622726.3917611938,Batňovice
538973,2103,137,1026199.8229927003,738077.9121897809,Veliká Ves
588610,7202,421,1147316.1777672214,530461.8838954875,Kostelec u Holešova
501751,7107,814,1121849.4620761685,560798.609324325,Drahanovice
558559,3207,160,1098681.113624999,808998.7570624999,Vrčeň
548537,6102,29,1115435.6417241378,671701.4386206899,Úhořilka
586374,6206,763,1205748.9068283103,570158.4197247704,Mikulčice
541541,2107,515,1070313.906388348,761622.6823689315,Voznice
551716,3101,633,1116371.502875196,787616.1755292249,Sedlice
507334,8113,330,1083662.7456969693,480898.54242424254,Chuchelná
587656,6105,81,1145256.833580247,676478.324197531,Panenská Rozsíčka
581003,5313,79,1070633.760379747,609528.9403797466,Sudislav nad Orlicí
530522,2101,820,1074814.1371463411,746065.6181707317,Rabyně
548600,6109,149,1118859.022013422,707301.6907382547,Pošná
532436,2125,63,1101351.8817460323,692122.1522222222,Snět
574643,5209,299,1023059.7444147154,617725.6689966556,Vysokov
563781,5103,404,981668.4626485155,684400.0742326739,Rádlo
597937,8114,350,1074627.325771429,507122.1628857143,Úvalno
567761,4201,234,981637.758247863,776331.1451282052,Ohníč
538922,4102,107,1024569.1133644857,880399.4324299068,Okrouhlá
582662,6202,112,1122872.2644642855,592833.0364285716,Vísky
514471,7109,269,1130416.2707063204,532538.9547955391,Lazníky
598160,8121,478,1120301.7113179914,453534.175439331,Hnojník
550001,3108,153,1122374.8911764708,772867.2824836603,Vrcovice
594814,6220,127,1190671.60047244,630271.3414960633,Stošíkovice na Louce
561126,6110,34,1136332.8044117645,693997.1861764707,Bělá
577472,5109,644,1001001.0889751553,677019.6006832301,Rovensko pod Troskami
553484,7102,305,1041214.5389180328,551691.1648524588,Skorošice
590622,6113,121,1144842.686363636,641868.4427272729,Hodov
537004,2118,2926,1037904.791097061,697788.1653588538,Nymburk
565237,4208,125,994056.4696000001,760096.0771199998,Lukavec
563056,4203,364,995032.546538462,807367.5018956049,Droužkovice
588938,7203,415,1157165.072409639,544526.1496385541,Rataje
556432,3214,601,1137994.6195507483,819504.747387687,Kašperské Hory
584568,6207,822,1191916.6924209238,580894.8371289531,Kobylí
564541,5105,189,972485.1252910056,700400.1510582011,Zdislava
595144,6220,101,1181130.1783168314,667713.0808910889,Vysočany
555304,4103,103,1028718.0459223302,849191.3539805824,Krásné Údolí
551503,3113,132,1186146.3860606058,746463.5065151514,Čížkrajice
587800,6112,88,1156794.5948863637,670411.4375000001,Rozseč
586293,6218,157,1204352.967643312,538032.805159236,Kuželov
553751,3202,137,1097372.906131387,857502.4066423356,Chrastavice
570869,5212,664,1030086.5932530118,664925.0473644569,Smidary
534528,2112,306,1068985.5843137251,701037.1085620912,Vavřinec
510491,8117,362,1091278.0031767963,489190.6948618784,Štítina
577456,5104,1536,981696.4423502617,660547.9302083323,Rokytnice nad Jizerou
542024,3205,122,1114733.6409836062,825568.3866393442,Číhaň
541613,2120,188,1099578.6419680838,775054.4349999997,Zalužany
546721,4208,92,999074.151847826,765815.032934782,Sedlec
532606,2101,36,1074717.732222222,714287.0291666666,Choratice
574082,5209,1890,1015033.8821851856,612943.6617460331,Hronov
532223,2109,560,1035720.6064821425,768946.5768928574,Doksy
536296,3103,163,1196366.975521472,772994.936993865,Malšín
536466,3101,98,1112951.4072448977,791650.6937755104,Mačkov
584142,6221,606,1176417.1878547855,600517.5882343245,Vojkovice
548421,6104,124,1095350.2874999992,666888.2783870973,Sedletín
530573,2123,1399,1100833.1858255926,742880.8118227306,Sedlec-Prčice
564303,5109,313,992161.2706070289,689275.1248881787,Pěnčín
574392,5306,177,1082480.014519774,587520.720621469,Sázava
541303,7102,298,1035001.0101342287,543243.6481543627,Vidnava
588229,6105,52,1118946.7828846155,675905.1103846154,Zbinohy
533653,2110,257,1062572.3694163414,692299.5157976653,Ratboř
542130,2121,181,1025573.9619889494,793365.6856906073,Nesuchyně
566179,3202,90,1097289.995111111,850416.3892222226,Hradiště
575534,5309,232,1056866.637974138,644582.6312931032,Ráby
572136,5207,104,1026536.0328846156,672089.7080769227,Kozojedy
572942,5309,51,1050167.1913725492,651312.5437254899,Plch
555801,3205,411,1107835.8745985406,839892.0648661806,Bezděkov
575925,5311,171,1060621.8563742682,658733.0057309945,Valy
574988,5303,2114,1058708.7128902567,631408.74589877,Holice
593222,6205,290,1169066.3924482756,574816.4653793096,Křižanovice
550248,3109,124,1150889.1733064519,791341.554758065,Chlumany
592145,7208,904,1192939.1560840718,529712.2581969022,Dolní Němčí
599646,8116,165,1114642.5444848489,513315.4495757578,Luboměř
573264,5207,104,1008481.9404807691,685330.053942308,Osek
547077,7107,496,1117986.7459677423,541054.7555040327,Samotišky
546411,3208,158,1073153.527151898,834747.4512658223,Úherce
546071,4204,143,1008107.5094405594,814072.4672027972,Račetice
532487,2124,223,1026372.1087443944,761007.5247533629,Knovíz
595811,6114,73,1137196.0275342471,629679.8826027397,Kadolec
593664,6215,317,1169901.6561514204,581053.592113564,Vážany nad Litavou
564869,2122,341,1053761.428328445,724282.4850146628,Březí
533068,2124,324,1012518.2763888878,767100.9889197525,Vraný
591998,6106,550,1159439.612327273,666284.9371636367,Želetava
584240,6221,344,1173588.2124418614,590469.1582848831,Žatčany
559008,3206,617,1053671.8002106978,819638.5902917339,Kaznějov
555231,6220,532,1192845.472086466,639643.92462406,Suchohrdly
551465,2112,36,1071053.9630555555,693831.488611111,Košice
551104,3111,124,1134311.2807258056,803274.202419355,Hoslovice
537063,3101,54,1116752.7355555554,795568.3131481482,Bratronice
563919,5105,426,966978.6053755864,696691.5458450706,Bílý Kostel nad Nisou
591688,6113,100,1166890.3343999996,635660.4508000002,Slavětice
547638,6103,145,1107679.2737931027,682774.0726206896,Budíkov
551821,8120,269,1088723.618884758,549068.1814498137,Tvrdkov
506192,8109,511,1088916.9211545994,480367.78939334647,Bohuslavice
513041,2109,237,1038728.0306751058,771902.0943037978,Lhota
570443,5205,113,1034518.0786725667,643601.0261061948,Neděliště
589519,7103,435,1122866.419770115,580987.336850574,Horní Štěpánov
547166,3104,811,1171377.5764858206,692246.8700616523,Slavonice
570753,2115,72,1020799.3118055558,689783.9295833331,Prodašice
530336,3206,247,1046141.4400404847,821839.0721862344,Pláně
515418,7101,165,1127417.184121212,517668.4876363635,Milenov
568503,6102,433,1103670.9802771343,658233.7559815239,Česká Bělá
542385,2121,291,1049822.5757731954,791400.2274914079,Skryje
535044,2114,399,1016651.5117042604,720206.8624812027,Mělnické Vtelno
547654,5206,102,1029489.3214705881,626482.3714705885,Šestajovice
552682,8106,453,1124896.7599779263,459104.6006181015,Vyšní Lhoty
542288,2121,78,1040382.4752564103,786222.691025641,Pustověty
532746,2125,38,1101539.0215789473,697867.3078947368,Děkanovice
559601,3208,368,1067638.386358695,829646.3208695658,Vochov
556181,3214,473,1133346.7146088793,826713.381099365,Hartmanice
553441,3202,545,1079855.6443669705,873184.8431559622,Bělá nad Radbuzou
534650,2104,324,1065135.9298148134,674204.2175925922,Žehušice
595331,6217,52,1139934.7624999997,623543.0369230767,Borovník
569844,7110,172,1107901.950348837,545018.923604651,Lužice
533211,2110,150,1055212.448666666,696418.2626,Břežany I
596094,6114,145,1136546.1262758619,637103.2393793104,Martinice
545864,3103,313,1178393.9969329091,765929.7352715654,Zlatá Koruna
540587,2120,88,1069788.8788636364,780997.0112500001,Křešín
599573,2116,72,993472.4040277774,694116.9020833335,Sezemice
541681,3213,99,1061423.1077777778,859515.881818182,Ošelín
568236,8109,311,1096741.8461414792,478373.5940514471,Děhylov
533670,2102,385,1049428.590103895,763058.4503636361,Chrustenice
546593,5105,368,966220.738478261,690373.7662771732,Nová Ves
534978,2111,260,1013935.4029615383,747911.8653076923,Ledčice
592919,6215,480,1178103.236729167,583226.174229166,Bošovice
529851,2125,72,1092990.284861111,705580.9151388886,Javorník
584983,6204,2088,1200807.7408716478,581327.676546936,Velké Bílovice
584185,6214,284,1161342.0895070422,618663.6688732397,Zakřany
530778,2125,195,1082571.795641025,706857.945076923,Tichonice
563102,4204,4099,998704.8898292256,818960.7579726792,Kadaň
589942,7108,655,1127664.877343511,569417.0857251906,Ptení
590967,6113,90,1166432.254444444,641871.3944444443,Krhov
566519,4216,223,1006012.476278027,806626.2099551568,Nové Sedlo
539953,2120,679,1085375.4889396168,782663.1402209128,Bohutín
532291,2124,143,1018992.5378321678,764725.521188811,Dřínov
529591,2115,105,1023011.8138095243,713279.330190476,Sedlec
583243,6208,103,1176700.0474757277,608692.7224271841,Kupařovice
566080,3212,39,1083719.7976923075,850569.2907692308,Čečovice
599212,8115,559,1119214.78060823,489444.0216994632,Bartošovice
586510,6206,1442,1195314.7808599176,560787.3794244109,Ratíškovice
560740,3213,359,1047445.4390250689,849492.0221727007,Bezdružice
558176,3201,377,1090909.3436339507,803829.0694429703,Nové Mitrovice
589926,7108,454,1130668.104955947,578389.7768281938,Protivanov
530441,2101,969,1072289.8251805976,729105.7172033021,Poříčí nad Sázavou
590070,7103,564,1124388.313670213,571022.3548404259,Stražisko
586153,6210,116,1182139.218103448,570158.2672413794,Dražůvky
566250,3202,48,1091880.0020833334,867622.8974999998,Vlkanov
507971,8109,1536,1095788.214700523,472915.33489583316,Ludgeřovice
591335,6113,50,1159527.3622000003,648638.2281999999,Ostašov
524891,7102,306,1032768.3208496727,550490.1813725489,Bernartice
532266,2125,141,1082149.786312056,711847.2999290779,Všechlapy
588903,7202,437,1147692.345491991,525297.255995423,Prusinovice
573272,5204,549,1022263.5921857922,658983.5040437153,Ostroměř
517909,7101,313,1123463.88683706,511846.92635782756,Střítež nad Ludinou
568724,6111,111,1092901.7845045042,686019.0284684686,Hradec
573515,5309,253,1057313.6558498018,643268.3668774706,Kunětice
541419,2123,149,1090145.9789932887,742798.6556375839,Štětkovice
578002,4102,133,1008691.2315037592,885785.1373684211,Velký Luh
550558,3116,295,1149539.5321694915,801007.8865762714,Svatá Maří
573710,5212,102,1036216.1891176468,657990.2241176472,Kobylice
580660,5314,85,1067944.5961176474,612979.565882353,Mostek
539376,4105,67,1040973.377164179,863898.024925373,Vlkovice
548570,6111,68,1094306.5279411767,676273.2713235292,Kunemil
509108,3105,158,1143820.8254430369,713360.4266455695,Kostelní Radouň
569275,7104,104,1138148.186826923,517194.69019230764,Horní Nětčice
575178,5311,301,1053991.6749833883,668314.5301661132,Kladruby nad Labem
540897,2107,198,1073519.838585858,752434.2902525248,Nové Dvory
538493,2122,2165,1062572.039639723,724275.2268221688,Mnichovice
531308,2108,98,1069398.6513265301,788993.2886734691,Jivina
542831,7210,262,1136561.1734351146,501389.2767175572,Choryně
596736,6115,70,1110080.4274285717,636540.0738571428,Sklené
579025,5214,4787,1003484.5894777534,630544.4929245888,Trutnov
586595,6210,215,1184656.0188837203,568423.7543255809,Strážovice
537551,2119,145,1043927.5588275854,687477.8584137933,Odřepsy
599034,3112,54,1106542.726111111,726339.0109259262,Zhoř u Mladé Vožice
581941,6202,50,1120462.7322,609749.0556000001,Lhota u Olešnice
558991,3208,82,1057758.8146341464,810919.2959756099,Kaceřov
553786,3202,1509,1105436.8705500353,852242.8653412848,Kdyně
568775,8101,326,1115067.552177915,492011.5612576687,Pustějov
553492,8109,177,1087644.6408474587,477876.95915254235,Závada
566926,4207,112,1012073.4110714283,775557.8319642855,Vrbno nad Lesy
537292,2119,319,1032353.3791849521,675362.8063949841,Kněžice
595870,6115,60,1122543.5005000003,642254.7236666665,Kotlasy
572586,5312,220,1110834.4785,601575.1785909089,Bělá nad Svitavou
561509,3108,130,1106097.85876923,771320.3679999996,Probulov
597775,8114,106,1056103.0266037742,506208.21273584914,Rusín
545716,3103,240,1200535.2919999994,784182.4301249996,Přední Výtoň
562149,3108,20,1104957.0264999997,781332.475,Minice
534293,2112,197,1080241.029187816,708444.99071066,Soběšín
560294,4107,608,1018348.0590953936,868020.7759703945,Březová
549649,7213,469,1165271.4966098093,526989.2277398715,Tečovice
513636,7101,150,1126099.6964666664,515779.6302666667,Hrabůvka
540633,3212,109,1075064.032110091,839781.365321101,Kotovice
569909,8117,192,1093711.6984375007,496684.46140624984,Chvalíkovice
544868,3113,832,1189065.478269231,735269.5906610575,Nové Hrady
573159,5207,289,1014500.8662283736,663303.2793425601,Lužany
580066,5315,107,1058418.0159813087,587452.0318691591,České Petrovice
584525,6211,270,1200128.0098518527,612937.1750740742,Jevišovka
