age,sex,key
67,1,7284463
8,0,7284464
13,1,7284464
39,0,7284464
36,1,7284464
60,1,7284465
3,1,7284466
13,0,7284466
13,1,7284466
40,1,7284466
34,0,7284466
6,0,7284467
48,0,7284467
12,1,7284467
41,1,7284467
17,1,7284609
38,1,7284609
13,0,7284609
41,0,7284609
68,0,7284609
66,1,7284609
45,1,7284610
48,0,7284610
22,1,7284610
77,1,7285232
86,0,7285232
34,0,7285233
58,0,7285233
35,0,7285315
37,1,7285315
9,0,7285315
13,1,7285315
0,1,7285315
12,0,7285632
34,0,7285632
32,1,7285632
54,1,7285632
8,1,7285632
57,0,7285632
61,1,7285827
60,0,7285827
36,0,7285828
9,1,7285828
6,1,7285828
36,1,7285828
68,1,7286182
71,0,7286182
42,0,7286182
68,1,7287090
72,0,7287090
10,0,7287176
5,1,7287176
43,0,7287176
32,1,7287176
25,1,7287177
33,0,7287178
39,0,7287963
13,1,7287963
38,1,7287963
11,1,7287963
38,0,7288168
65,1,7288168
7,1,7288168
3,1,7288168
8,0,7288168
36,1,7288168
15,1,7288169
61,0,7288169
57,1,7288169
48,1,7288560
23,0,7288560
25,0,7288560
23,0,7288898
53,0,7288898
91,1,7289166
58,0,7289166
35,0,7289167
64,1,7289167
60,1,7289384
29,0,7289384
76,1,7289385
77,0,7289385
22,1,7289386
43,1,7289386
82,1,7289387
52,0,7289388
43,1,7289388
84,1,7289389
59,1,7289389
46,0,7289390
78,1,7289391
45,0,7289392
39,1,7289392
17,0,7289392
31,0,7289393
86,1,7289394
81,1,7289639
44,0,7289683
40,1,7289683
82,1,7289684
41,0,7290367
57,1,7290368
61,1,7290369
14,0,7290370
15,0,7290370
36,1,7290370
67,1,7290371
67,0,7290371
67,0,7290371
45,0,7290371
85,1,7290372
42,1,7290373
9,1,7290373
45,0,7290373
15,0,7290373
49,0,7290374
56,1,7290375
70,0,7290375
63,1,7290376
66,0,7290376
13,0,7290377
39,0,7290377
11,1,7290377
39,1,7290377
74,1,7290378
59,0,7290379
59,1,7290379
42,0,7290380
33,1,7290381
63,0,7290381
3,1,7290381
62,1,7290381
35,0,7290381
45,1,7290382
14,0,7290383
45,1,7290383
30,0,7290383
40,0,7290383
18,0,7290383
0,0,7290384
24,1,7290384
23,1,7290385
64,1,7291189
72,0,7291189
53,1,7291344
55,0,7291345
65,0,7291761
51,0,7293011
48,1,7293011
69,1,7293011
69,0,7293011
1,1,7293211
12,0,7293211
37,0,7293211
7,0,7293211
34,1,7293211
9,1,7293211
80,1,7293427
19,0,7293429
69,1,7293429
45,0,7293429
45,1,7293429
71,0,7293429
22,0,7293429
53,0,7294034
42,0,7294037
3,1,7294038
59,0,7294038
36,0,7294038
31,1,7294038
35,1,7294288
4,1,7294289
51,1,7294289
54,0,7294289
53,0,7294289
26,1,7294289
52,0,7294290
21,0,7294291
68,0,7294291
58,1,7294291
6,0,7294292
32,0,7294292
27,1,7294292
53,0,7294293
32,0,7294293
55,0,7294294
58,1,7294294
1,0,7294294
29,1,7294294
32,1,7294295
5,1,7294295
36,0,7294295
65,1,7294296
61,0,7294296
53,1,7294297
26,0,7294297
67,0,7294297
30,0,7294298
80,1,7294298
58,0,7294299
52,0,7294300
27,1,7294300
50,1,7294300
21,0,7294301
23,1,7294301
59,1,7294302
55,1,7294303
65,0,7294304
26,1,7294304
55,1,7294304
32,0,7294305
29,1,7294305
18,0,7294306
56,0,7294307
72,1,7294308
29,1,7294309
53,1,7294309
55,0,7294309
47,0,7294310
19,0,7294310
29,1,7294909
32,0,7294909
28,1,7295203
67,1,7295204
72,1,7295205
75,0,7295205
50,1,7295206
57,0,7295206
25,1,7295206
55,1,7295677
58,0,7295677
36,0,7296167
2,0,7296167
6,1,7296167
82,0,7296167
31,1,7296167
1,0,7296169
25,1,7296169
28,0,7296169
32,0,7297424
1,1,7297424
26,1,7297424
68,1,7297425
66,0,7297425
19,0,7297765
44,1,7297765
46,0,7297765
8,1,7297765
38,0,7298577
13,0,7298577
38,1,7298577
2,1,7298577
9,0,7298577
11,0,7298577
9,1,7299291
3,1,7299291
35,0,7299291
32,1,7299291
64,0,7299291
29,0,7299292
60,1,7299292
65,0,7299292
56,0,7299402
81,1,7299402
53,1,7299402
25,1,7299403
17,1,7299403
52,0,7299403
47,1,7299403
31,0,7299404
28,1,7299404
7,1,7300110
34,1,7300110
5,0,7300110
36,0,7300110
26,1,7300828
56,0,7300828
49,1,7300828
79,1,7300829
41,1,7300886
11,1,7300886
49,0,7300886
21,1,7300912
20,0,7300912
45,1,7300912
46,0,7300912
51,1,7301430
25,1,7301430
22,0,7301430
52,0,7301430
38,0,7301561
41,1,7301561
12,1,7301561
20,0,7301998
58,0,7301998
53,1,7301998
4,1,7302113
31,0,7302113
25,1,7302113
7,0,7302113
44,0,7302114
44,1,7302114
17,0,7302114
53,1,7302530
30,0,7302530
58,0,7302530
49,1,7302531
52,0,7302531
60,0,7302532
57,1,7302532
33,0,7302532
58,0,7302533
58,1,7302533
37,0,7302533
60,0,7302534
54,1,7302534
31,1,7302534
62,0,7302535
62,1,7302535
53,0,7302536
48,1,7302536
41,1,7303330
19,1,7303330
45,0,7303330
41,1,7303861
43,0,7303861
20,1,7303861
16,0,7303861
89,1,7304226
2,0,7305373
29,1,7305373
40,0,7305373
57,0,7305557
56,1,7305557
57,0,7305963
27,1,7305963
51,1,7305963
32,0,7305963
32,0,7306871
53,1,7306871
54,0,7306871
30,0,7307001
22,1,7307011
54,0,7307011
20,1,7307011
53,1,7307011
68,0,7307351
23,0,7307656
20,1,7307656
50,1,7307656
50,0,7307656
20,0,7307827
18,1,7307827
22,0,7307827
24,0,7307827
53,0,7307827
45,1,7307827
44,1,7308427
20,0,7308427
17,0,7308427
25,0,7311561
57,0,7311561
50,1,7311561
76,1,7311561
27,0,7311561
57,0,7311577
58,1,7311577
22,0,7311578
49,1,7311578
32,1,7311579
6,1,7311579
3,1,7311579
31,0,7311579
46,0,7311580
21,1,7311580
80,1,7311581
52,0,7311581
51,1,7311581
32,0,7311582
14,1,7311583
37,1,7311583
1,0,7311583
6,1,7311583
20,1,7311584
50,0,7311584
49,1,7311584
45,1,7311585
19,1,7311585
53,1,7311586
28,0,7311586
21,0,7311586
80,0,7311586
55,0,7311586
33,1,7311587
38,0,7311587
11,0,7311587
3,0,7311587
52,1,7311588
19,0,7311588
62,0,7311588
23,0,7311589
25,1,7311589
23,0,7311590
20,1,7311590
27,0,7311591
24,0,7311591
46,1,7311591
61,1,7311592
55,0,7311593
51,1,7311593
10,1,7311594
32,1,7311594
31,1,7311595
35,0,7311595
9,0,7311595
0,1,7311595
75,1,7311596
68,0,7311597
69,1,7311597
20,1,7313770
52,0,7313770
51,1,7313770
20,0,7313896
18,0,7313896
43,0,7313896
40,1,7313896
56,0,7314353
73,1,7314796
38,0,7315686
19,0,7316527
36,0,7316527
12,1,7316527
17,0,7316527
38,1,7316527
29,0,7316561
28,1,7316561
56,1,7316561
64,0,7316561
74,1,7317209
81,0,7317209
69,1,7317210
72,0,7317210
71,0,7317211
66,1,7317211
45,0,7317212
33,0,7317213
40,1,7317213
63,1,7317214
63,0,7317214
79,0,7317215
73,1,7317216
58,1,7317217
63,0,7317217
58,0,7317247
54,1,7317247
4,0,7317879
5,1,7317879
7,1,7317879
34,1,7317879
39,0,7317879
28,0,7317948
61,0,7317948
60,1,7317948
72,0,7317949
66,1,7317949
36,0,7317950
9,1,7317950
35,1,7317950
62,1,7317951
83,0,7317951
40,0,7317952
73,1,7317952
67,0,7317953
63,1,7317953
44,0,7317953
47,0,7317954
54,1,7317954
2,0,7317955
31,0,7317955
31,1,7317955
67,0,7317956
66,1,7317956
48,0,7317957
33,1,7317958
5,0,7317958
33,0,7317958
0,1,7317958
34,1,7317959
52,1,7317960
23,1,7317960
56,0,7317960
20,1,7317960
46,0,7317961
79,0,7317962
1,0,7317963
0,1,7317963
34,1,7317963
36,0,7317963
40,1,7317964
18,0,7317964
33,0,7317965
65,1,7317965
32,0,7317966
63,0,7317967
86,1,7317967
42,0,7317968
46,0,7318368
9,0,7318368
34,1,7318368
11,1,7318368
81,1,7318369
75,0,7318369
54,0,7319851
55,1,7319852
83,1,7319852
81,1,7321712
33,0,7321712
53,0,7321712
53,1,7321712
27,0,7321712
40,1,7321782
41,0,7321782
14,1,7321782
59,0,7321783
19,1,7321784
20,0,7321784
41,1,7321784
49,0,7321784
61,0,7321785
59,1,7321785
59,1,7321786
32,0,7321786
45,0,7321787
68,0,7321788
45,0,7321788
42,0,7321788
66,1,7321788
76,1,7321789
62,0,7321790
53,1,7321790
65,0,7321791
63,1,7321791
63,1,7321792
38,1,7321793
34,0,7321793
19,0,7321793
50,1,7321794
59,1,7321795
62,0,7321795
50,1,7321796
54,0,7321796
31,0,7321797
51,1,7321797
24,0,7323072
26,1,7323072
45,1,7323072
35,1,7323078
63,1,7323078
62,0,7323078
25,0,7324541
56,0,7324541
54,1,7324541
75,1,7324633
38,0,7324668
11,1,7324668
36,1,7324668
6,1,7324668
56,1,7324669
59,0,7324669
53,1,7324670
48,0,7324670
31,0,7325171
72,0,7325171
66,1,7325171
70,0,7326128
67,0,7326130
67,1,7326130
44,0,7327074
41,0,7327421
19,0,7327421
39,1,7327421
9,1,7327662
0,0,7327662
45,0,7327662
35,1,7327662
66,1,7327663
68,0,7327663
2,0,7328336
33,1,7328336
34,0,7328336
74,1,7328616
40,0,7328616
67,1,7328617
3,0,7328617
32,0,7328617
25,1,7328617
10,1,7328687
34,1,7328687
13,0,7328687
4,1,7328687
34,0,7328687
48,1,7329064
51,0,7329064
62,0,7329066
59,1,7329066
67,1,7330777
75,1,7330911
80,0,7332277
76,1,7332277
63,0,7332278
58,1,7332278
37,0,7332278
55,1,7332279
34,0,7332279
29,0,7332279
68,1,7332280
55,0,7332281
51,1,7332281
65,1,7332282
42,1,7332282
49,0,7332282
15,0,7332282
18,1,7332282
71,0,7333196
98,1,7333334
82,0,7333335
45,0,7333335
79,1,7333335
21,1,7333335
45,1,7333335
17,0,7333335
46,0,7333598
55,0,7335565
25,0,7335565
85,1,7336252
81,1,7336253
51,1,7336254
26,1,7336254
39,1,7336255
6,0,7336255
78,1,7336256
63,1,7336329
68,0,7336329
42,0,7336330
16,0,7336330
12,0,7336330
37,1,7336330
69,1,7336354
44,0,7336354
13,0,7336354
47,1,7336354
13,0,7336354
65,0,7339241
3,0,7339241
1,1,7339241
33,1,7339241
5,1,7339241
34,0,7339241
62,1,7339241
66,0,7339546
91,1,7339546
63,1,7339546
21,1,7339546
40,1,7339546
43,0,7339546
19,0,7339546
72,0,7339766
47,0,7339766
91,1,7339766
40,0,7340484
43,1,7340484
11,1,7340484
69,0,7340485
61,1,7340485
59,1,7340621
36,0,7340621
64,0,7340621
33,0,7340623
32,1,7341457
63,0,7341457
32,1,7341457
65,1,7341457
67,1,7341586
38,0,7341586
70,0,7341586
63,0,7341587
30,1,7341588
64,1,7341588
60,1,7341589
52,0,7341590
51,1,7341590
55,1,7341591
57,0,7341591
56,0,7341592
32,0,7341592
54,1,7341592
14,0,7342923
23,1,7342923
50,0,7342923
47,1,7342923
10,0,7344144
38,0,7344144
15,0,7344144
36,1,7344144
50,1,7344350
23,0,7344350
87,1,7344356
31,1,7344550
31,0,7344550
34,0,7348272
6,0,7348272
34,1,7348272
81,1,7348461
40,1,7348684
27,1,7348685
36,0,7348685
4,0,7348685
2,0,7348685
29,1,7348686
34,0,7348686
57,1,7348687
59,0,7348687
59,0,7348688
80,1,7348688
60,0,7348839
28,0,7348839
56,1,7348839
83,1,7349352
57,0,7349362
84,1,7349362
30,0,7349363
1,0,7349363
30,1,7349363
28,1,7349363
53,1,7349363
55,0,7349363
49,1,7350338
86,1,7350854
26,1,7351163
50,1,7351163
50,0,7351163
25,1,7351163
29,0,7351407
55,0,7351408
53,1,7351408
30,0,7351408
26,1,7351409
37,0,7352060
10,1,7352060
3,0,7352060
32,1,7352060
3,1,7352060
28,0,7353207
59,0,7353207
55,1,7353207
55,0,7353208
30,1,7353208
56,1,7353208
22,0,7353504
28,1,7353504
50,1,7353504
53,0,7353504
72,0,7354711
68,1,7354711
22,0,7355755
47,1,7355755
59,0,7355755
63,0,7355999
63,0,7356000
61,1,7356000
83,1,7356001
38,1,7356002
20,1,7356002
44,0,7356002
10,1,7356002
53,1,7356003
29,0,7356003
57,0,7356003
39,1,7356522
18,0,7356522
43,0,7356522
14,0,7356522
52,1,7356525
18,1,7356525
45,0,7356525
20,0,7356525
78,1,7356981
39,1,7356982
14,1,7356982
47,0,7356982
12,0,7356982
5,1,7356982
18,1,7356982
68,0,7357525
69,1,7357525
36,0,7357526
95,1,7357527
7,1,7358252
33,1,7358252
11,0,7358252
39,0,7358252
9,1,7358252
13,1,7358995
16,0,7358995
39,1,7358995
39,0,7358995
64,1,7359488
59,0,7359488
40,0,7359887
3,1,7359887
6,1,7359887
35,1,7359887
72,0,7360603
68,1,7360603
27,0,7360604
75,0,7360606
10,1,7360607
37,0,7360607
9,1,7360607
3,1,7360607
35,1,7360607
37,1,7360608
11,1,7360608
16,1,7360608
41,0,7360608
63,1,7361900
65,0,7361900
41,0,7361900
68,0,7362749
31,1,7362749
85,1,7362750
69,0,7362751
7,0,7362752
33,0,7362752
34,0,7362752
53,1,7362752
57,0,7362752
33,1,7362752
30,0,7362752
71,1,7363368
84,1,7363587
22,1,7363591
24,0,7363591
2,0,7363591
65,0,7363592
63,1,7363592
55,0,7363625
32,0,7363625
28,1,7363625
56,1,7363625
33,1,7363836
58,0,7363836
56,1,7363836
32,0,7365284
29,1,7365284
16,0,7365580
13,1,7365580
40,1,7365580
49,0,7365580
35,0,7365743
33,1,7365743
2,0,7365743
5,1,7365743
63,1,7365821
31,0,7365821
63,0,7365821
70,1,7366007
6,1,7366008
31,1,7366008
18,0,7366009
38,1,7366009
20,0,7366009
54,0,7366010
51,1,7366010
31,1,7366011
56,0,7366012
19,1,7366013
25,0,7366013
64,0,7366392
61,1,7366392
22,0,7366558
48,0,7366558
24,0,7366558
43,1,7366558
27,0,7366571
51,1,7366571
55,0,7366571
72,1,7366572
74,0,7366572
66,0,7366771
37,1,7366798
64,0,7366798
65,1,7366798
38,1,7366799
18,1,7366799
17,0,7366799
40,0,7366799
47,0,7366850
19,1,7366850
24,0,7366850
44,1,7366850
64,0,7366961
63,1,7366961
84,1,7367234
84,1,7367234
69,1,7367562
35,0,7367562
62,0,7367771
55,1,7367771
71,1,7367839
73,0,7367839
73,1,7367840
32,0,7368343
62,0,7368343
55,1,7368343
11,1,7368343
32,1,7368343
15,1,7368344
52,1,7368344
75,1,7368345
19,1,7368345
22,0,7368346
43,1,7368346
20,1,7368346
12,1,7368346
46,0,7368346
43,1,7368347
45,0,7368347
22,1,7368347
19,1,7368347
67,1,7368348
66,1,7368348
58,0,7368349
32,0,7368349
55,1,7368349
71,1,7368350
40,0,7368351
38,1,7368352
13,0,7368352
10,0,7368352
42,1,7368353
17,1,7368353
46,0,7368353
21,1,7368353
78,1,7368354
82,0,7368354
42,0,7368355
70,0,7368356
61,1,7368356
60,0,7368357
46,1,7368357
38,1,7368358
8,1,7368358
8,0,7368358
0,0,7368358
48,0,7368358
81,1,7368359
32,1,7368359
28,0,7369152
55,1,7369152
56,0,7369152
4,0,7369230
73,0,7369230
0,1,7369230
75,1,7369230
34,0,7369230
34,1,7369230
37,0,7369908
7,1,7369908
37,1,7369908
15,0,7369908
20,1,7369915
14,1,7369915
44,1,7369915
42,0,7369915
65,0,7370420
58,1,7370420
62,0,7370561
62,1,7370561
31,1,7370562
4,0,7370562
10,0,7370562
33,0,7370562
40,0,7371094
41,1,7371094
70,0,7371098
66,0,7371711
39,0,7371711
67,1,7371711
45,0,7372042
24,1,7372042
15,1,7372042
38,1,7372042
0,1,7372042
69,1,7372043
56,0,7372044
55,1,7372044
24,1,7372045
50,1,7372045
55,1,7372046
56,0,7372046
20,1,7372047
44,0,7372048
20,0,7372048
22,1,7372048
20,1,7372049
40,1,7372049
16,1,7372049
42,0,7372049
28,1,7372050
51,1,7372051
25,0,7372051
27,1,7372051
23,0,7372052
14,0,7372052
44,1,7372052
36,0,7372053
9,0,7372053
80,1,7372054
54,1,7372055
57,0,7372055
17,1,7372056
39,1,7372056
71,0,7372057
30,0,7372058
55,1,7372058
27,0,7372058
60,0,7372058
50,1,7372059
53,0,7372059
28,0,7372059
22,1,7372059
41,0,7372060
23,1,7372061
36,1,7372062
0,1,7372062
30,1,7372063
9,1,7372063
4,1,7372063
30,0,7372063
55,1,7372188
56,0,7372188
64,1,7372462
17,1,7372462
13,1,7372462
35,0,7372462
38,1,7372462
64,0,7372462
40,0,7372462
29,0,7372588
54,0,7372588
51,1,7372588
17,0,7372588
34,1,7372748
34,0,7372748
7,1,7372748
2,0,7372748
34,1,7372772
56,1,7372772
56,0,7372772
23,1,7372772
14,0,7372873
15,1,7372873
35,1,7372873
12,1,7372873
61,1,7372873
74,1,7372874
48,1,7373546
49,0,7373546
27,0,7373546
6,0,7373547
35,0,7373547
35,1,7373547
34,0,7373548
54,0,7373549
44,1,7373550
25,1,7373551
0,0,7373551
23,0,7373551
30,1,7373552
70,1,7373553
76,0,7373553
65,0,7373598
62,1,7373598
55,1,7373599
46,0,7373600
32,0,7373601
58,1,7373602
65,0,7373602
74,0,7373603
70,1,7373603
49,1,7373604
26,1,7373604
59,0,7373604
47,0,7373605
74,1,7373605
71,1,7373909
27,0,7374252
50,1,7374252
75,1,7374595
20,0,7374596
46,1,7374596
66,1,7374596
24,1,7374596
45,1,7374811
25,0,7374811
76,1,7374811
77,1,7375254
43,1,7375682
43,0,7375682
20,1,7375682
36,0,7375683
5,1,7375683
32,1,7375683
77,1,7375684
29,1,7375684
51,1,7375684
6,0,7375684
18,1,7375684
9,0,7375684
31,0,7375684
67,1,7375891
68,0,7375891
39,1,7376274
21,0,7376274
17,0,7376274
45,0,7376274
65,1,7376275
24,1,7376276
26,0,7376276
28,1,7376675
56,1,7376675
57,0,7376675
59,0,7377262
57,1,7377262
33,1,7377263
5,0,7377263
38,1,7377481
44,0,7377481
61,1,7378340
61,0,7378340
70,1,7378391
18,1,7378391
15,1,7378391
43,0,7378391
42,1,7378391
68,0,7378391
0,1,7379608
2,1,7379608
28,1,7379608
32,0,7379608
8,1,7379675
14,0,7379675
27,1,7379675
48,1,7379675
40,0,7379675
67,1,7379676
71,0,7379676
25,1,7379676
16,1,7379677
52,0,7379677
51,1,7379677
13,0,7379677
13,1,7379678
26,1,7379678
19,0,7379678
46,1,7379678
24,0,7379678
53,1,7379680
81,1,7379680
59,1,7379890
74,0,7379890
73,1,7379890
50,0,7380113
73,1,7380113
35,1,7380382
70,1,7380382
11,0,7380382
25,0,7380383
57,0,7380383
60,1,7380383
7,0,7380463
37,1,7380463
11,1,7380463
1,1,7380463
38,0,7380463
53,0,7380883
81,0,7380883
32,0,7380925
55,1,7380925
46,0,7380925
65,1,7381023
61,1,7381344
59,0,7381344
20,0,7381345
13,0,7381345
8,0,7381345
18,1,7381345
45,1,7381345
43,0,7381345
36,0,7381346
28,1,7381346
5,0,7381346
2,0,7381346
27,0,7381543
48,1,7381543
55,0,7381543
24,0,7381544
20,1,7381544
75,1,7382355
76,1,7382356
74,0,7382356
33,0,7382506
3,0,7382506
31,1,7382506
0,1,7382506
58,0,7382567
82,1,7382567
62,1,7383044
65,0,7383044
20,0,7383106
47,1,7383106
22,1,7383106
46,0,7383106
34,0,7383287
33,1,7383287
6,0,7383287
3,1,7383287
54,1,7383508
2,1,7383508
32,1,7383508
35,1,7383508
21,1,7383571
46,0,7383571
16,1,7383571
73,1,7383572
58,1,7383573
28,0,7383573
61,0,7383573
19,0,7383681
41,1,7383681
45,0,7383681
50,1,7384553
27,0,7384553
54,0,7384553
7,1,7385144
48,0,7385144
13,0,7385144
71,1,7385144
34,1,7385144
64,0,7386191
60,1,7386191
28,0,7386191
84,1,7386329
64,0,7386329
49,0,7386466
58,1,7386467
20,0,7386467
50,0,7386467
44,1,7386468
5,1,7386468
67,1,7386469
73,0,7386469
44,0,7386470
18,0,7386471
56,1,7386472
33,0,7386472
46,0,7386473
18,1,7386473
14,0,7386473
41,1,7386473
46,0,7386474
48,0,7386475
84,0,7386475
84,0,7386475
74,1,7386475
17,0,7386475
54,1,7386475
67,0,7386476
62,1,7386476
69,1,7386477
42,0,7386477
6,1,7386478
34,1,7386478
1,1,7386478
33,0,7386478
47,1,7386479
28,1,7386479
30,0,7386479
43,0,7386480
1,0,7386481
39,1,7386481
19,1,7386481
42,0,7386481
25,0,7386482
36,0,7386482
54,0,7386483
41,1,7386483
27,1,7386484
27,0,7386484
50,1,7386485
35,1,7386486
38,0,7386486
37,1,7386487
0,0,7386487
16,0,7386487
53,0,7386488
11,0,7386488
15,0,7386488
40,1,7386488
22,1,7387239
14,0,7387239
17,0,7387239
38,1,7387239
22,0,7387240
41,1,7387240
19,1,7387240
65,1,7387240
41,0,7387240
5,0,7387240
83,0,7387241
23,0,7387241
21,0,7387241
41,1,7387241
48,0,7387241
29,1,7387655
61,0,7387655
52,1,7387655
5,0,7387814
8,1,7387814
35,1,7387814
5,0,7387814
38,0,7387814
40,1,7387858
65,0,7387859
63,0,7387860
62,1,7387860
67,0,7388156
64,1,7388156
68,0,7388803
48,1,7388804
28,1,7388804
73,1,7388805
51,0,7388805
10,0,7388806
42,0,7388806
44,1,7388806
20,0,7388807
22,1,7388807
44,1,7388807
24,0,7389182
27,1,7389182
53,1,7389182
53,0,7389182
8,1,7389503
36,0,7389503
16,0,7389569
7,1,7389569
58,1,7389569
37,1,7389569
66,1,7389940
66,0,7389940
63,1,7389941
66,0,7389941
42,0,7389961
6,1,7389961
14,0,7389961
47,0,7390621
23,1,7390621
46,1,7390621
18,0,7390621
70,1,7390622
38,0,7390629
45,1,7390629
71,1,7390630
54,0,7390859
19,0,7390859
16,1,7390859
10,0,7390859
50,1,7390859
57,0,7391114
38,0,7391114
89,1,7391115
59,0,7391115
41,1,7391358
22,1,7391358
9,0,7391358
40,0,7391477
0,1,7391477
32,1,7391477
3,0,7391477
55,1,7392410
57,0,7392410
52,0,7392411
43,0,7392411
80,1,7392411
66,0,7392412
60,1,7392412
21,0,7392413
14,1,7392413
18,1,7392413
41,1,7392413
42,0,7392413
2,0,7392540
33,1,7392540
33,0,7392540
7,0,7392540
55,0,7392626
55,1,7392626
30,0,7392676
55,0,7392676
52,1,7392676
22,1,7392947
25,1,7392947
48,1,7392947
53,0,7392947
58,1,7392948
59,0,7392948
73,0,7393142
67,1,7393142
79,1,7393153
47,1,7393173
50,0,7393173
26,0,7393173
67,0,7393186
43,1,7393187
17,1,7393187
85,1,7393188
91,1,7393188
63,1,7393188
57,1,7393413
50,0,7393414
50,1,7393414
83,1,7393706
49,0,7393706
25,1,7393706
48,1,7393706
21,1,7393706
47,0,7393707
19,1,7393707
17,0,7393707
17,1,7393707
70,1,7393708
50,1,7393840
64,0,7393840
29,0,7393840
24,1,7393840
49,1,7393841
56,0,7393841
28,1,7393842
6,0,7393842
1,0,7393842
30,0,7393842
36,1,7393843
37,0,7393843
10,1,7393843
7,0,7393843
72,1,7393844
71,0,7393845
33,1,7393846
30,0,7393847
49,1,7393847
23,1,7393848
47,1,7393848
12,1,7393848
73,0,7393849
68,1,7393849
25,1,7393849
44,1,7393849
69,1,7394273
24,0,7394274
46,1,7394274
50,0,7394274
26,0,7394274
7,0,7394572
39,1,7394572
60,1,7394573
68,0,7394573
79,1,7394574
61,1,7394616
62,0,7394616
29,0,7395212
93,1,7395212
61,1,7395212
61,0,7395212
59,1,7396021
55,1,7396022
32,0,7396022
15,1,7396022
63,1,7396023
60,0,7396023
38,1,7396024
13,1,7396024
37,0,7396024
7,0,7396024
54,1,7396025
58,0,7396025
70,0,7396026
70,1,7396026
62,0,7396027
69,1,7396027
60,1,7396028
63,0,7396028
51,0,7396154
24,1,7396154
23,1,7396154
48,1,7396154
67,0,7396189
63,1,7396189
30,1,7396190
0,0,7396190
34,0,7396190
71,0,7396191
69,1,7396191
38,0,7396191
49,0,7396323
29,0,7396324
25,1,7396324
51,1,7396324
25,1,7396325
52,1,7396325
53,0,7396325
27,0,7396325
45,0,7396563
19,0,7396563
14,0,7396563
43,1,7396563
40,0,7396564
17,1,7396564
20,0,7396564
37,0,7396565
87,0,7396566
88,1,7396567
18,1,7397382
42,1,7397382
43,0,7397382
15,1,7397382
50,1,7397383
49,0,7397383
21,0,7397383
79,1,7397744
53,1,7397786
76,1,7397786
61,1,7398355
61,0,7398355
80,1,7398356
41,0,7398489
41,0,7398490
41,1,7398490
9,1,7398490
40,0,7399292
13,0,7399292
9,0,7399292
36,0,7399308
30,1,7399308
61,0,7399309
61,1,7399309
32,1,7399309
50,1,7399310
52,0,7399310
21,0,7399745
17,0,7399745
51,0,7399745
50,1,7399745
64,1,7399799
70,0,7399799
41,0,7399800
12,0,7399800
38,1,7399800
19,1,7399800
88,1,7399850
28,0,7399855
53,0,7399855
54,1,7399855
26,0,7399857
36,0,7400169
31,1,7400169
84,1,7400306
59,0,7400306
64,1,7400306
27,1,7400811
49,1,7400811
24,1,7400812
47,1,7400812
21,0,7400813
51,0,7400813
51,1,7400813
15,1,7400828
20,1,7400828
43,0,7400828
43,1,7400828
58,0,7400867
93,0,7401086
77,1,7402086
60,1,7402140
65,0,7402140
63,1,7402141
39,1,7402142
44,1,7402143
47,1,7402144
76,1,7402145
33,1,7402146
67,0,7402147
38,0,7402148
39,0,7402148
67,1,7402149
1,1,7402150
50,0,7402150
85,1,7402150
44,1,7402150
23,1,7402150
19,0,7402150
35,1,7402152
3,0,7402152
36,0,7402152
8,0,7402152
26,1,7402578
34,0,7402578
55,1,7402578
6,0,7402578
82,0,7402615
67,1,7402616
45,1,7402617
72,0,7402617
73,1,7402617
3,0,7402653
32,1,7402653
35,0,7402653
59,0,7402654
60,1,7402654
25,0,7402655
48,1,7402655
51,0,7402655
23,1,7402655
68,1,7402656
70,0,7402656
61,1,7403179
63,1,7403180
74,0,7403180
32,1,7403181
6,0,7403181
11,1,7403181
60,0,7403182
36,0,7403183
57,0,7403184
56,1,7403184
58,0,7403185
30,1,7403186
49,1,7403186
35,1,7403187
9,0,7403187
40,0,7403187
2,0,7403187
32,0,7403188
57,0,7403189
60,1,7403189
47,0,7403190
21,0,7403190
18,1,7403190
45,1,7403190
32,0,7403191
90,0,7403191
4,1,7403192
29,1,7403192
56,1,7403193
59,0,7403193
73,1,7403194
1,1,7403195
38,0,7403195
7,0,7403195
35,1,7403195
23,0,7403196
49,1,7403196
52,0,7403196
22,1,7403197
1,0,7403198
34,0,7403198
5,1,7403198
32,1,7403198
13,0,7403199
49,0,7403199
46,1,7403199
58,1,7403200
44,1,7403201
0,1,7403689
26,1,7403689
53,1,7403689
29,0,7403690
58,0,7403690
59,1,7403691
55,0,7403691
28,0,7403691
68,1,7403692
36,1,7403693
41,0,7403693
11,1,7403693
13,0,7404377
38,0,7404377
36,1,7404377
18,1,7404377
59,0,7404905
40,1,7405301
43,0,7405301
22,0,7405301
17,1,7405301
3,0,7405440
27,0,7405440
31,1,7405440
77,1,7405441
27,1,7405442
26,0,7405442
44,0,7405443
53,1,7405444
49,1,7405445
69,0,7405445
60,0,7405446
57,1,7405446
49,0,7405447
25,0,7405448
33,0,7405449
34,1,7405449
33,0,7405450
33,1,7405450
3,1,7405450
6,0,7405450
34,0,7405451
33,1,7405451
2,1,7405451
37,0,7405452
33,1,7405452
40,0,7405453
60,0,7405453
60,1,7405453
29,1,7405454
35,0,7405454
48,1,7405455
50,0,7405456
46,1,7405456
41,0,7406851
